"filename", "language", "C++", "Makefile", "Markdown", "HTML", "Shell Script", "Python", "Properties", "C", "JavaScript", "Ruby", "JSON", "YAML", "Batch", "Lua", "CSS", "XML", "cmake", "XSL", "comment", "blank", "total"
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\autogen.sh", "Shell Script", 0, 0, 0, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -18
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\doc\stylesheet.xsl", "XSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, -1, -11
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\doc_internal\PROFILING_INTERNALS.md", "Markdown", 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -128
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\doc_internal\jemalloc.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\activity_callback.h", "C++", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -3, -24
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\arena_externs.h", "C++", -101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -13, -122
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\arena_inlines_a.h", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -25
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\arena_inlines_b.h", "C++", -409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -73, -551
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\arena_stats.h", "C++", -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -18, -115
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\arena_structs.h", "C++", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -14, -102
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\arena_types.h", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -16, -59
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\assert.h", "C++", -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -57
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\atomic.h", "C++", -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -17, -108
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\atomic_c11.h", "C++", -82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -8, -98
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\atomic_gcc_atomic.h", "C++", -119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10, -130
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\atomic_gcc_sync.h", "C++", -164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -11, -196
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\atomic_msvc.h", "C++", -140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -14, -159
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\background_thread_externs.h", "C++", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -34
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\background_thread_inlines.h", "C++", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -49
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\background_thread_structs.h", "C++", -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -10, -67
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\base.h", "C++", -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -20, -111
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\bin.h", "C++", -44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -13, -83
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\bin_info.h", "C++", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -10, -51
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\bin_stats.h", "C++", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -12, -58
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\bin_types.h", "C++", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6, -18
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\bit_util.h", "C++", -307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67, -49, -423
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\bitmap.h", "C++", -279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -36, -369
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\buf_writer.h", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -6, -33
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\cache_bin.h", "C++", -308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -292, -71, -671
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\ckh.h", "C++", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -21, -102
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\counter.h", "C++", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, -35
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\ctl.h", "C++", -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -23, -160
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\decay.h", "C++", -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -109, -19, -187
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\div.h", "C++", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -7, -42
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\ecache.h", "C++", -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -9, -56
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\edata.h", "C++", -472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -126, -101, -699
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\edata_cache.h", "C++", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -11, -50
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\ehooks.h", "C++", -288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -88, -37, -413
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\emap.h", "C++", -204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -113, -41, -358
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\emitter.h", "C++", -400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, -53, -511
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\eset.h", "C++", -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -15, -78
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\exp_grow.h", "C++", -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -7, -51
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\extent.h", "C++", -105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -11, -138
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\extent_dss.h", "C++", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -27
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\extent_mmap.h", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -11
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\fb.h", "C++", -258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79, -37, -374
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\fxp.h", "C++", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -14, -127
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\hash.h", "C++", -234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -67, -321
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\hook.h", "C++", -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, -23, -164
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\hpa.h", "C++", -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -95, -24, -183
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\hpa_hooks.h", "C++", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\hpa_opts.h", "C++", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -11, -75
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\hpdata.h", "C++", -241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108, -65, -414
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\inspect.h", "C++", -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -7, -41
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_decls.h", "C++", -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -5, -109
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_externs.h", "C++", -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -12, -76
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_includes.h", "C++", -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -11, -85
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_inlines_a.h", "C++", -92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -20, -123
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_inlines_b.h", "C++", -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -17, -104
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_inlines_c.h", "C++", -259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -93, -40, -392
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_macros.h", "C++", -82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -14, -112
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_types.h", "C++", -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -20, -131
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\large_externs.h", "C++", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -25
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\lockedint.h", "C++", -170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -19, -205
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\log.h", "C++", -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -16, -116
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\malloc_io.h", "C++", -75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -10, -106
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\mpsc_queue.h", "C++", -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -7, -135
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\mutex.h", "C++", -250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -32, -320
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\mutex_prof.h", "C++", -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -16, -118
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\nstime.h", "C++", -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -15, -74
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\pa.h", "C++", -90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -122, -32, -244
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\pac.h", "C++", -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, -28, -180
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\pages.h", "C++", -82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -14, -120
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\pai.h", "C++", -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -13, -96
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\peak.h", "C++", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -7, -38
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\peak_event.h", "C++", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -5, -25
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\ph.h", "C++", -391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91, -39, -521
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\private_namespace.sh", "Shell Script", 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -6
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\private_symbols.sh", "Shell Script", 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -8, -52
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prng.h", "C++", -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -35, -169
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_data.h", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9, -38
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_externs.h", "C++", -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -18, -96
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_hook.h", "C++", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -5, -22
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_inlines.h", "C++", -175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -42, -262
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_log.h", "C++", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -23
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_recent.h", "C++", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6, -24
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_stats.h", "C++", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -18
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_structs.h", "C++", -93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -89, -40, -222
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_sys.h", "C++", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -31
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\prof_types.h", "C++", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -13, -76
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\psset.h", "C++", -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -18, -132
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\public_namespace.sh", "Shell Script", 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -7
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\public_unnamespace.sh", "Shell Script", 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -7
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\ql.h", "C++", -90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, -27, -198
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\qr.h", "C++", -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, -13, -141
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\quantum.h", "C++", -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -88
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\rb.h", "C++", -1504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -330, -23, -1857
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\rtree.h", "C++", -406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -93, -56, -555
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\rtree_tsd.h", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -11, -63
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\safety_check.h", "C++", -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -32
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\san.h", "C++", -140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -31, -192
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\san_bump.h", "C++", -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -12, -53
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\sc.h", "C++", -90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -245, -23, -358
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\sec.h", "C++", -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -14, -121
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\sec_opts.h", "C++", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -6, -60
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\seq.h", "C++", -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -5, -56
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\slab_data.h", "C++", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -13
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\smoothstep.h", "C++", -208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -5, -233
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\smoothstep.sh", "Shell Script", 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -14, -102
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\spin.h", "C++", -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -41
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\stats.h", "C++", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -10, -55
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\sz.h", "C++", -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -96, -49, -372
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\tcache_externs.h", "C++", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -11, -76
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\tcache_inlines.h", "C++", -156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -24, -194
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\tcache_structs.h", "C++", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -10, -69
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\tcache_types.h", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -9, -36
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\test_hooks.h", "C++", -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6, -25
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\thread_event.h", "C++", -176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85, -41, -302
"d:\information\IOT\learn\C\opensource\redis\deps\jemalloc\include\jemalloc\internal\ticker.h", "C++", -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -20, -176
